brand,ats,identifier,url,verified_name,jobs,sg_jobs,ai_confidence
Macquarie,ai (browser),https://recruitment.macquarie.com/en_US/careers/SearchJobs,https://recruitment.macquarie.com/en_US/careers/SearchJobs,,-1,-1,high
Macquarie Group,ai (browser),https://recruitment.macquarie.com/en_US/careers/SearchJobs,https://recruitment.macquarie.com/en_US/careers/SearchJobs,,-1,-1,high
Maersk,workday,https://maersk.wd3.myworkdayjobs.com/Maersk_Careers,https://maersk.wd3.myworkdayjobs.com/Maersk_Careers,maersk,1177,-1,high
Magix,ai (browser),https://www.magix.com/int/businesses/careers/,https://www.magix.com/int/businesses/careers/,,-1,-1,high
Malindo Airways,ai (browser),https://my.jobstreet.com/companies/malindo-air-168551669660521,https://my.jobstreet.com/companies/malindo-air-168551669660521,,-1,-1,low
Mambu,ai (browser),https://mambu.com/en/careers,https://mambu.com/en/careers,,-1,-1,high
Manila Water,ai (browser),https://careers.manilawater.com/viewalljobs/,https://careers.manilawater.com/viewalljobs/,,-1,-1,high
Manulife,workday,https://manulife.wd3.myworkdayjobs.com/MFCJH_Jobs,https://manulife.wd3.myworkdayjobs.com/MFCJH_Jobs,manulife,673,-1,high
Maples and Calder,ai (browser),https://jobs.jobvite.com/maplesgroup/jobs/positions,https://jobs.jobvite.com/maplesgroup/jobs/positions,,-1,-1,high
Mapletree,successfactors (browser),https://career10.successfactors.com/career?site=&company=C0003388462P&lang=en_GB&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career10.successfactors.com/career?site=&company=C0003388462P&lang=en_GB&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,mapletree,-1,-1,high
Marchon,ai (browser),https://www.marchon.com/careers.html,https://www.marchon.com/careers.html,,-1,-1,low
Marechal Electric,ai (browser),https://marechal.com/en/corporate/join-us/,https://marechal.com/en/corporate/join-us/,,-1,-1,high
Marex,ai (browser),https://www.marex.com/careers/career-opportunities,https://www.marex.com/careers/career-opportunities,,-1,-1,high
Marriott,oracle,https://ejwl.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,https://ejwl.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,marriott,12503,-1,high
Maruho,ai (browser),https://www.maruho.co.jp/recruit/,https://www.maruho.co.jp/recruit/,,-1,-1,low
Maybank,ai (browser),https://maybankjobs.com/,https://maybankjobs.com/,,-1,-1,high
Mayer Brown,icims (browser),https://www.mayerbrown.com/en/careers/business-services,https://www.mayerbrown.com/en/careers/business-services,mayerbrown,-1,-1,high
McCain Foods,phenom (browser),https://careers.mccain.com/us/en/search-results?keywords=%7Bsearch_term_string%7D,https://careers.mccain.com/us/en/search-results?keywords=%7Bsearch_term_string%7D,mccainfoods,-1,-1,high
McCormick,successfactors (browser),https://career4.successfactors.com/career?site=&company=McCormick&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=McCormick&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,mccormick,-1,-1,high
McKinsey,avature (browser),https://jobs.mckinsey.com/en_US/careers,https://jobs.mckinsey.com/en_US/careers,mckinsey,-1,-1,high
Mead Johnson,ai (browser),https://www.meadjohnson.com/careers/careers,https://www.meadjohnson.com/careers/careers,,-1,-1,low
Mediacorp,ai (browser),https://mediacorp.recruiterpal.com/career/jobs,https://mediacorp.recruiterpal.com/career/jobs,,-1,-1,high
Medpace,icims (browser),https://careers.medpace.com/jobs,https://careers.medpace.com/jobs,medpace,-1,-1,high
Mercer,ai (browser),https://www.mercer.com/en-sg/careers/mercer-careers/,https://www.mercer.com/en-sg/careers/mercer-careers/,,-1,-1,high
Merrill Lynch,ai (browser),https://business.bofa.com/en-us/content/careers.html,https://business.bofa.com/en-us/content/careers.html,,-1,-1,low
Meta,ai (browser),https://www.metacareers.com/jobsearch/?offices%5B0%5D=Singapore,https://www.metacareers.com/jobsearch/?offices%5B0%5D=Singapore,,-1,-1,high
Michael Page,ai (browser),https://www.michaelpage.com.sg/job-search,https://www.michaelpage.com.sg/job-search,,-1,-1,high
Michelin,workday,https://michelinhr.wd3.myworkdayjobs.com/Michelin,https://michelinhr.wd3.myworkdayjobs.com/Michelin,michelinhr,527,-1,high
Microsoft,ai (browser),https://careers.microsoft.com/v2/global/en/home.html,https://careers.microsoft.com/v2/global/en/home.html,,-1,-1,high
Midea,ai (browser),https://midea.hire.trakstar.com/,https://midea.hire.trakstar.com/,,-1,-1,low
Midwich,ai (browser),https://www.midwich.com/campaign/careers/vacancies,https://www.midwich.com/campaign/careers/vacancies,,-1,-1,high
Mimaki,ai (browser),https://www.mimakieurope.com/about-us/mimaki-careers/,https://www.mimakieurope.com/about-us/mimaki-careers/,,-1,-1,low
Minco,icims (browser),https://external-minco.icims.com/jobs/intro,https://external-minco.icims.com/jobs/intro,minco,-1,-1,high
Minden,ai (browser),https://minden.applytojob.com/apply,https://minden.applytojob.com/apply,,-1,-1,high
Mitutoyo,ai (browser),https://www.mitutoyo.com.sg/sg-en/aboutus/career,https://www.mitutoyo.com.sg/sg-en/aboutus/career,,-1,-1,high
Mizkan,ai (browser),https://www.mizkan.com/careers/,https://www.mizkan.com/careers/,,-1,-1,high
Mizuho,ai (browser),https://www.mizuhogroup.com/careers,https://www.mizuhogroup.com/careers,,-1,-1,low
Modifi,workable (browser),https://apply.workable.com/modifi/,https://apply.workable.com/modifi/,modifi,-1,-1,high
Monash IVF,ai (browser),https://www.monashivfgroup.com.au/about-monash-ivf-group/career-opportunities/,https://www.monashivfgroup.com.au/about-monash-ivf-group/career-opportunities/,,-1,-1,high
Monoxer,ai (browser),https://careers.monoxer.com/,https://careers.monoxer.com/,,-1,-1,high
Montague,ai (browser),https://www.montaguebikes.com/employment/,https://www.montaguebikes.com/employment/,,-1,-1,low
Morgan Stanley,eightfold (browser),https://morganstanley.eightfold.ai/careers,https://morganstanley.eightfold.ai/careers,morganstanley,-1,-1,high
Morita,ai (browser),https://www.morita.com/jmtmc/en/career/,https://www.morita.com/jmtmc/en/career/,,-1,-1,low
Motion Picture Licensing Company,ai (browser),https://mplc.pinpointhq.com/,https://mplc.pinpointhq.com/,,-1,-1,high
Muehlhan,ai (browser),https://officecareer.muehlhan.com/,https://officecareer.muehlhan.com/,,-1,-1,high
Musim Mas,ai (browser),https://www.musimmas.com/career/,https://www.musimmas.com/career/,,-1,-1,high
Mystifly,ai (browser),https://www.linkedin.com/jobs/mystifly-jobs-worldwide,https://www.linkedin.com/jobs/mystifly-jobs-worldwide,,-1,-1,low
NEC,ai (browser),https://careers.nec.com/go/Singapore/8780502/,https://careers.nec.com/go/Singapore/8780502/,,-1,-1,high
NGC,workday,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site,ngc,3342,-1,low
NIIT,successfactors (browser),https://career44.sapsf.com/career?site=VjItMC1hMS1zV3VaRTM2QkFOWlVjbmtsQzM3K3JnPT0%3D&company=niitlimite&lang=en_GB&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career44.sapsf.com/career?site=VjItMC1hMS1zV3VaRTM2QkFOWlVjbmtsQzM3K3JnPT0%3D&company=niitlimite&lang=en_GB&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,niit,-1,-1,high
NLMK,ai (browser),https://career.nlmk.com/,https://career.nlmk.com/,,-1,-1,high
NTT,ai (browser),https://ntt-data-singapore.careers-page.com/,https://ntt-data-singapore.careers-page.com/,,-1,-1,high
NTT Docomo,ai (browser),https://group.ntt/en/careers/,https://group.ntt/en/careers/,,-1,-1,low
NVC Lighting,ai (browser),https://www.nvcuk.com/careers,https://www.nvcuk.com/careers,,-1,-1,low
NX Shoji,ai (browser),https://www.nipponexpress.com/careers/recruitment/,https://www.nipponexpress.com/careers/recruitment/,,-1,-1,low
Nakheel,ai (browser),https://fa-ewid-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/errors/404,https://fa-ewid-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/errors/404,,-1,-1,low
Nalco,ai (browser),https://mudira.nalcoindia.co.in/rec_portal/default.aspx,https://mudira.nalcoindia.co.in/rec_portal/default.aspx,,-1,-1,low
Namco,ai (browser),https://www.bandainamcostudios.com/en/recruit,https://www.bandainamcostudios.com/en/recruit,,-1,-1,high
Nayati,ai (browser),https://www.nayati.com/company-profile/careers/,https://www.nayati.com/company-profile/careers/,,-1,-1,low
Neo Performance Materials,ai (browser),https://www.neomaterials.com/careers/,https://www.neomaterials.com/careers/,,-1,-1,low
NetApp,successfactors (browser),https://career4.successfactors.com/career?career_company=netappinc&lang=en_US&company=netappinc&site=&loginFlowRequired=true&_s.crb=yXIBMpntObR%2B8xuPeuNxjntM379KUKpg9FjSJRFACBw%3D,https://career4.successfactors.com/career?career_company=netappinc&lang=en_US&company=netappinc&site=&loginFlowRequired=true&_s.crb=yXIBMpntObR%2B8xuPeuNxjntM379KUKpg9FjSJRFACBw%3D,netapp,-1,-1,high
Netflix,ai (browser),https://jobs.netflix.com/,https://jobs.netflix.com/,,-1,-1,high
Nexen Tire,ai (browser),https://www.nexentireusa.com/careers/,https://www.nexentireusa.com/careers/,,-1,-1,low
Nihon Shokken,workable (browser),https://apply.workable.com/nipponshokkenusa/,https://apply.workable.com/nipponshokkenusa/,nihonshokken,-1,-1,low
Nippon Express,ai (browser),https://www.nipponexpress.com/careers/,https://www.nipponexpress.com/careers/,,-1,-1,high
Nippon Paint,ai (browser),https://nipponpaint.com.sg/about-us/join-our-team/,https://nipponpaint.com.sg/about-us/join-our-team/,,-1,-1,high
Nissin Foods,ai (browser),https://www.nissinfoods.com/careers/,https://www.nissinfoods.com/careers/,,-1,-1,low
Nitto,ai (browser),https://careers.nitto.com/,https://careers.nitto.com/,,-1,-1,high
Noble Drilling,workday,https://noblecorp.wd1.myworkdayjobs.com/noblecorp,https://noblecorp.wd1.myworkdayjobs.com/noblecorp,noblecorp,59,-1,high
Nomura,ai (browser),https://careers.nomura.com/Nomura/?locale=en_US,https://careers.nomura.com/Nomura/?locale=en_US,,-1,-1,high
Nordic Semiconductor,ai (browser),https://careers.nordicsemi.com/jobs,https://careers.nordicsemi.com/jobs,,-1,-1,high
North London Collegiate School,ai (browser),https://nlcs.careers.eteach.com/Home/job-search,https://nlcs.careers.eteach.com/Home/job-search,,-1,-1,high
Northrop Grumman,workday,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site,ngc,3338,-1,high
Nova Chemicals,successfactors (browser),https://career17.sapsf.com/career?site=&company=novachemic&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career17.sapsf.com/career?site=&company=novachemic&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,novachemicals,-1,-1,high
Novartis,workday,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers,novartis,977,-1,high
Novo Holdings,workable (browser),https://apply.workable.com/novoholdings/,https://apply.workable.com/novoholdings/,novoholdings,-1,-1,high
Novo Nordisk,ai (browser),https://careers.novonordisk.com/,https://careers.novonordisk.com/,,-1,-1,high
Nuctech,ai (browser),https://www.linkedin.com/jobs/nuctech-company-limited-jobs-worldwide,https://www.linkedin.com/jobs/nuctech-company-limited-jobs-worldwide,,-1,-1,low
OCBC,workday,https://ocbc.wd102.myworkdayjobs.com/External,https://ocbc.wd102.myworkdayjobs.com/External,ocbc,975,-1,high
OCS Group,ai (browser),https://ocsgroup.com/careers-apply-page/,https://ocsgroup.com/careers-apply-page/,,-1,-1,low
OPay,ai (browser),https://www.opaycheckout.com/careers.html,https://www.opaycheckout.com/careers.html,,-1,-1,low
OSF Digital,ai (browser),https://osf.digital/career/jobs/,https://osf.digital/career/jobs/,,-1,-1,high
Oatly,ai (browser),https://careers.oatly.com/jobs,https://careers.oatly.com/jobs,,-1,-1,high
Olam International,successfactors (browser),https://career10preview.sapsf.com//careers?site=&company=OLAMTEST&clientId=jobs2web&lang=en_GB&navBarLevel=MY_PROFILE,https://career10preview.sapsf.com//careers?site=&company=OLAMTEST&clientId=jobs2web&lang=en_GB&navBarLevel=MY_PROFILE,olaminternational,-1,-1,high
Omni Bridgeway,ai (browser),https://omnibridgeway.com/careers,https://omnibridgeway.com/careers,,-1,-1,low
OneWeb,ai (browser),https://careers.eutelsat.com/,https://careers.eutelsat.com/,,-1,-1,low
Ooredoo,ai (browser),https://ooredoo.sniperhire.net/group,https://ooredoo.sniperhire.net/group,,-1,-1,high
Optibelt,ai (browser),https://web.optibelt.com/en/c/career/job-offers/,https://web.optibelt.com/en/c/career/job-offers/,,-1,-1,high
Oracle,ai (browser),https://careers.oracle.com/en/sites/jobsearch,https://careers.oracle.com/en/sites/jobsearch,,-1,-1,high
Orbit Techsol,ai (browser),https://www.orbitindia.ai/career/,https://www.orbitindia.ai/career/,,-1,-1,low
Oregon Tool,successfactors (browser),https://career4.successfactors.com/career?site=&company=Blount&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=Blount&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,oregontool,-1,-1,high
Osaka Exchange,ai (browser),https://www.linkedin.com/company/osaka-exchange-inc.,https://www.linkedin.com/company/osaka-exchange-inc.,,-1,-1,
Osotspa,ai (browser),https://bit.ly/3bp7on6,https://bit.ly/3bp7on6,,-1,-1,low
Otsuka,ai (browser),https://vhr-otsuka.wd1.myworkdayjobs.com/External,https://vhr-otsuka.wd1.myworkdayjobs.com/External,,-1,-1,high
OwnDays,ai (browser),https://www.odsaiyou.com/sg/,https://www.odsaiyou.com/sg/,,-1,-1,high
Oxford Economics,ai (browser),https://careers.oxfordeconomics.com/,https://careers.oxfordeconomics.com/,,-1,-1,high
PAAMCO,ai (browser),https://paamcoprisma.com/careers,https://paamcoprisma.com/careers,,-1,-1,low
PCCW,successfactors (browser),https://career10.successfactors.com/career?site=&company=hktservice&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career10.successfactors.com/career?site=&company=hktservice&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,pccw,-1,-1,high
PGIM,workday,https://pru.wd5.myworkdayjobs.com/Careers,https://pru.wd5.myworkdayjobs.com/Careers,pru,141,-1,high
POSCO,ai (browser),https://www.poscointl.com/eng/jobIntroduction,https://www.poscointl.com/eng/jobIntroduction,,-1,-1,low
PZ Cussons,workday,https://pzcussons.wd3.myworkdayjobs.com/CareersPZCussons,https://pzcussons.wd3.myworkdayjobs.com/CareersPZCussons,pzcussons,19,-1,high
Panasonic,icims (browser),https://careers.na.panasonic.com/careers-home,https://careers.na.panasonic.com/careers-home,panasonic,-1,-1,high
Pansar,ai (browser),https://pansar.com.my/careers/,https://pansar.com.my/careers/,,-1,-1,medium
Paysafe,ai (browser),https://jobs.paysafe.com/,https://jobs.paysafe.com/,,-1,-1,high
Peikko,ai (browser),https://www.peikko.com/careers/open-positions/,https://www.peikko.com/careers/open-positions/,,-1,-1,high
Penguin Random House,ai (browser),https://jobsearch.createyourowncareer.com/PRH_US/,https://jobsearch.createyourowncareer.com/PRH_US/,,-1,-1,high
Penske,oracle,https://fa-euyk-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/PenskeCareers/jobs,https://fa-euyk-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/PenskeCareers/jobs,penske,1521,-1,high
Pentamaster Technology,ai (browser),https://pentamaster.com/career/,https://pentamaster.com/career/,,-1,-1,high
Pentel,ai (browser),https://www.pentel.com/pages/career-opportunities,https://www.pentel.com/pages/career-opportunities,,-1,-1,high
Perkins Eastman,ai (browser),https://perkinseastman.hrmdirect.com/employment/job-openings.php?cust_sort1=121226,https://perkinseastman.hrmdirect.com/employment/job-openings.php?cust_sort1=121226,,-1,-1,high
Perspectum,ai (browser),https://careers.perspectum.com/,https://careers.perspectum.com/,,-1,-1,high
Pizza Hut,ai (browser),https://jobs.pizzahut.com/,https://jobs.pizzahut.com/,,-1,-1,high
Planet Payment,workday,https://planet.wd3.myworkdayjobs.com/Planet,https://planet.wd3.myworkdayjobs.com/Planet,planet,52,-1,high
Plastic Energy,ai (browser),https://plasticenergy.com/careers/,https://plasticenergy.com/careers/,,-1,-1,high
Plixer,ai (browser),https://www.plixer.com/careers/,https://www.plixer.com/careers/,,-1,-1,high
Porsche,ai (browser),https://www.porsche.com/singapore/en/aboutporsche/jobs/,https://www.porsche.com/singapore/en/aboutporsche/jobs/,,-1,-1,high
Portek,ai (browser),https://www.portek.com/contact/careers/,https://www.portek.com/contact/careers/,,-1,-1,low
PowerChina,ai (browser),https://en.powerchina.cn/joinus.html,https://en.powerchina.cn/joinus.html,,-1,-1,low
Procter & Gamble,workday,https://pg.wd5.myworkdayjobs.com/1000,https://pg.wd5.myworkdayjobs.com/1000,pg,650,-1,high
Profusa,ai (browser),https://profusa.com/careers-profusa/,https://profusa.com/careers-profusa/,,-1,-1,low
Prologis,workday,https://prologis.wd5.myworkdayjobs.com/Prologis_External_Careers,https://prologis.wd5.myworkdayjobs.com/Prologis_External_Careers,prologis,82,-1,high
PwC,successfactors (browser),https://career2.successfactors.eu/career?site=&company=04T2&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career2.successfactors.eu/career?site=&company=04T2&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,pwc,-1,-1,high
PxGeo,workable (browser),https://apply.workable.com/pxgeo,https://apply.workable.com/pxgeo,pxgeo,-1,-1,high
Qorvo,ai (browser),https://careers.qorvo.com/,https://careers.qorvo.com/,,-1,-1,high
Quadria Capital,ai (browser),https://quadriacapital.com/careers,https://quadriacapital.com/careers,,-1,-1,high
Qualcomm,ai (browser),https://qualcomm.wd12.myworkdayjobs.com/en-US/External,https://qualcomm.wd12.myworkdayjobs.com/en-US/External,,-1,-1,high
Quantitative Brokers,ai (browser),https://www.quantitativebrokers.com/careers,https://www.quantitativebrokers.com/careers,,-1,-1,high
Qumulo,ai (browser),https://qumulo.com/job-openings,https://qumulo.com/job-openings,,-1,-1,high
RIMS,ai (browser),https://jobbank.rims.org/,https://jobbank.rims.org/,,-1,-1,low
ROHM,taleo (browser),https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=ROHM&cws=40&rid=335,https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=ROHM&cws=40&rid=335,rohm,-1,-1,high
Radware,taleo (browser),https://radware.taleo.net/careersection/ex/joblist.ftl,https://radware.taleo.net/careersection/ex/joblist.ftl,radware,-1,-1,high
Rakon,ai (browser),https://www.rakon.com/careers,https://www.rakon.com/careers,,-1,-1,low
Ratiodata,ai (browser),https://karriere.ratiodata.de/jobs/,https://karriere.ratiodata.de/jobs/,,-1,-1,low
Raute,ai (browser),https://www.raute.com/careers/open-jobs/,https://www.raute.com/careers/open-jobs/,,-1,-1,high
Reinhausen,ai (browser),https://www.reinhausen.com/career/jobs,https://www.reinhausen.com/career/jobs,,-1,-1,high
Renaissance Reinsurance,ai (browser),https://www.renre.com/careers/careers-home/,https://www.renre.com/careers/careers-home/,,-1,-1,high
Rendezvous Hotels,ai (browser),https://www.tfehotels.com/en/careers/,https://www.tfehotels.com/en/careers/,,-1,-1,low
Resorts World,ai (browser),https://www.rwsentosa.com/en/about/career,https://www.rwsentosa.com/en/about/career,,-1,-1,low
Resulticks,ai (browser),https://resulticks.applytojob.com/,https://resulticks.applytojob.com/,,-1,-1,high
Revio,ai (browser),https://www.rev.io/careers,https://www.rev.io/careers,,-1,-1,low
Richard Mille,ai (browser),https://www.richardmille.com/,https://www.richardmille.com/,,-1,-1,low
Richardson Electronics,ai (browser),https://www.rell.com/careers/,https://www.rell.com/careers/,,-1,-1,high
Rigaku,workday,https://rigaku.wd103.myworkdayjobs.com/RigakuCareers,https://rigaku.wd103.myworkdayjobs.com/RigakuCareers,rigaku,23,-1,high
Rippling,ai (browser),https://www.rippling.com/careers/open-roles,https://www.rippling.com/careers/open-roles,,-1,-1,high
Robertet,ai (browser),https://www.robertet.com/en/careers/job-offers/,https://www.robertet.com/en/careers/job-offers/,,-1,-1,high
Rocketseed,ai (browser),https://www.rocketseed.com/about/careers/,https://www.rocketseed.com/about/careers/,,-1,-1,low
Ross Video,ai (browser),https://www.rossvideo.com/company/careers/,https://www.rossvideo.com/company/careers/,,-1,-1,high
Russell Reynolds Associates,ai (browser),https://www.russellreynolds.com/en/about/careers/careers-at-rra,https://www.russellreynolds.com/en/about/careers/careers-at-rra,,-1,-1,low
SAExploration,ai (browser),https://saexploration.com/job-opportunities/,https://saexploration.com/job-opportunities/,,-1,-1,high
SAP,successfactors (browser),https://career5.successfactors.eu/career?career_company=SAP&lang=en_US&company=SAP&site=&loginFlowRequired=true&_s.crb=FPX8lbWGt3yk6uxsmGyYBKLyRl2Q6jqtQoTRBxl4aco%3D,https://career5.successfactors.eu/career?career_company=SAP&lang=en_US&company=SAP&site=&loginFlowRequired=true&_s.crb=FPX8lbWGt3yk6uxsmGyYBKLyRl2Q6jqtQoTRBxl4aco%3D,sap,-1,-1,high
SETSCO,ai (browser),https://www.setsco.com/careers/,https://www.setsco.com/careers/,,-1,-1,high
SIASUN,ai (browser),https://www.siasun.com/careers,https://www.siasun.com/careers,,-1,-1,low
SITA,ai (browser),https://careers.sita.aero/,https://careers.sita.aero/,,-1,-1,high
SK Group,ai (browser),https://eng.sk.com/careers,https://eng.sk.com/careers,,-1,-1,low
SPX,ai (browser),https://careers.spx.com/viewalljobs/,https://careers.spx.com/viewalljobs/,,-1,-1,high
SVN,ai (browser),https://svn.com/join-svn/commercial-real-estate-jobs/,https://svn.com/join-svn/commercial-real-estate-jobs/,,-1,-1,low
Safran,ai (browser),https://safran.dejobs.org/locations/sgp/jobs/,https://safran.dejobs.org/locations/sgp/jobs/,,-1,-1,high
Salto Systems,ai (browser),https://www.salto.io/careers,https://www.salto.io/careers,,-1,-1,high
Salzgitter,successfactors (browser),https://career5.successfactors.eu/careers?company=gesisgesel&navBarLevel=MY_PROFILE&site=VjItTWpjcXRjdUJoQUd0czhoLzVucEkvQT09,https://career5.successfactors.eu/careers?company=gesisgesel&navBarLevel=MY_PROFILE&site=VjItTWpjcXRjdUJoQUd0czhoLzVucEkvQT09,salzgitter,-1,-1,high
Samco,ai (browser),https://samco.hire.trakstar.com/,https://samco.hire.trakstar.com/,,-1,-1,high
Samsonite,ai (browser),https://careers.samsonite.com/jobs,https://careers.samsonite.com/jobs,,-1,-1,high
Sanhua,ai (browser),https://sanhua.applytojob.com/apply,https://sanhua.applytojob.com/apply,,-1,-1,high
Sankyo,ai (browser),https://community.workday.com/maintenance-page?d=1&s=1&e=1&o=,https://community.workday.com/maintenance-page?d=1&s=1&e=1&o=,,-1,-1,high
Sankyu,ai (browser),http://www.sankyu.com.sg/Career/Public/Jobs.aspx,http://www.sankyu.com.sg/Career/Public/Jobs.aspx,,-1,-1,high
Sansiri,ai (browser),https://www.sansiri.com:443/career,https://www.sansiri.com:443/career,,-1,-1,high
Santos,ai (browser),https://recruitment.santos.com/careers/SearchJobs,https://recruitment.santos.com/careers/SearchJobs,,-1,-1,high
Santova,ai (browser),https://www.santova.com/careers,https://www.santova.com/careers,,-1,-1,high
Savills,ai (browser),https://careers.savills.com.sg/,https://careers.savills.com.sg/,,-1,-1,high
Schneider Electric,taleo (browser),https://schneiderele.taleo.net/careersection/2/jobsearch.ftl,https://schneiderele.taleo.net/careersection/2/jobsearch.ftl,schneiderelectric,-1,-1,high
Schreder,smartrecruiters,Schrder,https://careers.smartrecruiters.com/Schrder,Schréder,25,2,low
Schreiber Foods,ai (browser),https://www.schreiberfoods.com/careers/,https://www.schreiberfoods.com/careers/,,-1,-1,high
Seamless,ai (browser),https://seamless.ai/company/careers,https://seamless.ai/company/careers,,-1,-1,high
Searidge,ai (browser),https://searidgetech.com/careers/,https://searidgetech.com/careers/,,-1,-1,high
Sebia,successfactors (browser),https://career2.successfactors.eu/career?career_ns=job_listing&company=sebia&career_job_req_id=6131,https://career2.successfactors.eu/career?career_ns=job_listing&company=sebia&career_job_req_id=6131,sebia,-1,-1,high
Secret Recipe,ai (browser),https://www.secretrecipe.com.my/career-with-us,https://www.secretrecipe.com.my/career-with-us,,-1,-1,high
Securonix,ai (browser),https://www.securonix.com/company/careers/,https://www.securonix.com/company/careers/,,-1,-1,high
Seeburger,successfactors (browser),https://career5.successfactors.eu/career?site=&company=seeburgera&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career5.successfactors.eu/career?site=&company=seeburgera&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,seeburger,-1,-1,high
Sephora,successfactors (browser),https://career55.sapsf.eu/career?site=VjItMC1hMS02WUFoRG5Dd3dLSVFvSGUwUVFrdE93PT0&company=SephoraUS&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career55.sapsf.eu/career?site=VjItMC1hMS02WUFoRG5Dd3dLSVFvSGUwUVFrdE93PT0&company=SephoraUS&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,sephora,-1,-1,high
Serapid,ai (browser),https://www.serapid.com/about/careers,https://www.serapid.com/about/careers,,-1,-1,high
Serta,successfactors (browser),https://career4.successfactors.com/career?site=&company=sertasimmo&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=sertasimmo&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,serta,-1,-1,high
Shanghai International Port Group,ai (browser),https://en.portshanghai.com.cn/,https://en.portshanghai.com.cn/,,-1,-1,low
Shanghai Tunnel Engineering,ai (browser),https://www.mycareersfuture.gov.sg/companies/shanghai-tunnel-engineering-199606990H,https://www.mycareersfuture.gov.sg/companies/shanghai-tunnel-engineering-199606990H,,-1,-1,low
SharkNinja,ai (browser),https://careers.sharkninja.com/search-jobs,https://careers.sharkninja.com/search-jobs,,-1,-1,high
Shopee,ai (browser),https://careers.shopee.sg/,https://careers.shopee.sg/,,-1,-1,high
Signium International,recruitee (browser),https://signium.recruitee.com/,https://signium.recruitee.com/,signiuminternational,-1,-1,high
Silab,ai (browser),https://silab-career.talent-soft.com/homepage.aspx,https://silab-career.talent-soft.com/homepage.aspx,,-1,-1,low
Silberline,ai (browser),https://www.eckart.net/en/,https://www.eckart.net/en/,,-1,-1,low
SilverPush,ai (browser),https://silverpush.co/careers/,https://silverpush.co/careers/,,-1,-1,high
Sime Darby,workday,https://simedarby.wd3.myworkdayjobs.com/SimeCareerSite,https://simedarby.wd3.myworkdayjobs.com/SimeCareerSite,simedarby,394,-1,high
Sindicatum,ai (browser),https://sindicatum.com/sindicatum-careers/,https://sindicatum.com/sindicatum-careers/,,-1,-1,low
Singapore Airlines,ai (browser),https://careers.singaporeair.com/sia,https://careers.singaporeair.com/sia,,-1,-1,high
Singtel,successfactors (browser),https://career10.successfactors.com/career?career_company=C0001088737P&lang=en_GB&company=C0001088737P&site=&loginFlowRequired=true&_s.crb=gMKn9x2UdPAXmRHM81GHRfcyxgQ%3D,https://career10.successfactors.com/career?career_company=C0001088737P&lang=en_GB&company=C0001088737P&site=&loginFlowRequired=true&_s.crb=gMKn9x2UdPAXmRHM81GHRfcyxgQ%3D,singtel,-1,-1,high
Skanray,ai (browser),https://world.skanray.com/,https://world.skanray.com/,,-1,-1,low
